RunId,iteration,Step,num_nodes,avg_node_degree,consol_levels,type_split,power_change,seed,dem_levels,Democracies,Autocracies,Grey,Democracy Level,Consolidation Level
1,0,56,50,10,0.5,0.5,0.1,42,0.1,8,14,28,0.37995874828530873,0.21577057528434046
1,0,57,50,10,0.5,0.5,0.1,42,0.1,8,12,30,0.38995874828530874,0.21977057528434046
1,0,58,50,10,0.5,0.5,0.1,42,0.1,8,13,29,0.38595874828530874,0.21377057528434046
1,0,59,50,10,0.5,0.5,0.1,42,0.1,7,11,32,0.39195874828530874,0.21977057528434046
1,0,60,50,10,0.5,0.5,0.1,42,0.1,8,10,32,0.40195874828530875,0.20977057528434045
1,0,61,50,10,0.5,0.5,0.1,42,0.1,8,10,32,0.40195874828530875,0.20577057528434045
1,0,62,50,10,0.5,0.5,0.1,42,0.1,9,10,31,0.40595874828530876,0.19377057528434047
1,0,63,50,10,0.5,0.5,0.1,42,0.1,9,10,31,0.40795874828530876,0.19777057528434044
1,0,64,50,10,0.5,0.5,0.1,42,0.1,9,10,31,0.40995874828530876,0.18977057528434046
1,0,65,50,10,0.5,0.5,0.1,42,0.1,9,12,29,0.40395874828530876,0.18177057528434046
1,0,66,50,10,0.5,0.5,0.1,42,0.1,9,11,30,0.40595874828530876,0.18577057528434046
1,0,67,50,10,0.5,0.5,0.1,42,0.1,9,11,30,0.40595874828530876,0.17977057528434046
1,0,68,50,10,0.5,0.5,0.1,42,0.1,9,11,30,0.41195874828530876,0.17577057528434045
1,0,69,50,10,0.5,0.5,0.1,42,0.1,9,10,31,0.40795874828530876,0.18377057528434046
1,0,70,50,10,0.5,0.5,0.1,42,0.1,8,11,31,0.39995874828530875,0.18177057528434046
1,0,71,50,10,0.5,0.5,0.1,42,0.1,9,10,31,0.40395874828530876,0.16977057528434045
1,0,72,50,10,0.5,0.5,0.1,42,0.1,8,11,31,0.39795874828530875,0.16733737772769486
1,0,73,50,10,0.5,0.5,0.1,42,0.1,9,9,32,0.41195874828530876,0.16333737772769485
1,0,74,50,10,0.5,0.5,0.1,42,0.1,8,10,32,0.40995874828530876,0.15933737772769485
1,0,75,50,10,0.5,0.5,0.1,42,0.1,8,11,31,0.40595874828530876,0.14933737772769487
1,0,76,50,10,0.5,0.5,0.1,42,0.1,8,9,33,0.41195874828530876,0.14133737772769486
1,0,77,50,10,0.5,0.5,0.1,42,0.1,8,9,33,0.41595874828530877,0.14533737772769487
1,0,78,50,10,0.5,0.5,0.1,42,0.1,8,9,33,0.41595874828530877,0.1450449121812935
1,0,79,50,10,0.5,0.5,0.1,42,0.1,8,8,34,0.41195874828530876,0.1390449121812935
1,0,80,50,10,0.5,0.5,0.1,42,0.1,8,10,32,0.41195874828530876,0.13104491218129352
1,0,81,50,10,0.5,0.5,0.1,42,0.1,8,10,32,0.41995874828530877,0.12407671667264847
1,0,82,50,10,0.5,0.5,0.1,42,0.1,8,8,34,0.41995874828530877,0.12007671667264846
1,0,83,50,10,0.5,0.5,0.1,42,0.1,8,9,33,0.41795874828530877,0.12007671667264846
1,0,84,50,10,0.5,0.5,0.1,42,0.1,7,10,33,0.41395874828530876,0.12207671667264847
1,0,85,50,10,0.5,0.5,0.1,42,0.1,8,8,34,0.41395874828530876,0.11807176362196331
